fdcId,brandOwner
2009343,"Supervalu, Inc."
2096948,Love's Bakery Inc.
1941073,United States Bakery
2035776,"Bimbo Bakeries USA, Inc."
2152281,United States Bakery
2128583,"Bimbo Bakeries USA, Inc."
2159100,"Bimbo Bakeries USA, Inc."
2119253,"Bimbo Bakeries USA, Inc."
2181175,Alfred Nickles Bakery Inc.
2077118,"Lepage Bakeries, Inc."
2126055,"Bimbo Bakeries USA, Inc."
2280428,"Bimbo Bakeries USA, Inc."
2196252,Coborn's Incorporated
2152894,United States Bakery
869990,"BIMBO BAKERIES USA, INC."
1928354,"Pepperidge Farm, Inc."
2127837,"Bimbo Bakeries USA, Inc."
2265150,"Topco Associates, Inc."
1907277,Platt Saco Lowell
2367892,"Safeway, Inc."
2079382,"Lepage Bakeries, Inc."
2071642,Xrsiz Wear
2162334,Gold Medal Bakery Inc.
2053939,"Big Y Foods, Inc."
1922076,Family Dollar Stores Inc.
571977,"BIMBO BAKERIES USA, INC."
614270,
2032719,Lewis Bakeries Inc.
1894661,Brittany Records
2078465,"Supervalu, Inc."
522113,"Supervalu, Inc."
604394,"Safeway, Inc."
2103093,Lewis Bakeries Inc.
2069506,Shaw's Southern Belle Frozen Foods
2095157,White Toque
1919370,"Maplehurst Bakeries, LLC"
2091084,"Maplehurst Bakeries, LLC"
487798,HERMOSA BAKING CO
2064421,Lewis Bakeries Inc.
1457173,Beaver Street Fisheries Inc.
1457938,Beaver Street Fisheries Inc.
614540,
2073814,"Bee International, Inc."
1957476,"BBU, Inc."
614290,
2155181,Tasty Baking Company
2035976,McKee Foods Corporation
2097184,The Father's Table LLC
2163872,"Schnuck Markets, Inc."
2032738,Lewis Bakeries Inc.
2022162,Schmidt Baking Company
2077253,Tasty Baking Company
614344,
614464,
614488,
2138727,Market Basket Inc.
614252,
614534,
1919848,Amigos Food Company Inc 
2023638,Gladstone Food Products Co.
411069,FRESH & EASY
2283759,"Big Y Foods, Inc."
2297026,"Tomanetti Food Products, Inc."
2078961,"Wal-Mart Stores, Inc."
2134931,Target Stores
2236566,Nardone Brothers Baking Co.  Inc.
2236481,Nardone Brothers Baking Co.  Inc.
1459789,Beaver Street Fisheries Inc.
2080355,Hannaford Bros. Co.
2371808,C. H. Guenther and Son Inc.
1458959,Beaver Street Fisheries Inc.
1459577,Beaver Street Fisheries Inc.
1457546,Beaver Street Fisheries Inc.
1458767,Beaver Street Fisheries Inc.
1458581,Beaver Street Fisheries Inc.
1459656,Beaver Street Fisheries Inc.
1458723,Beaver Street Fisheries Inc.
1459445,Beaver Street Fisheries Inc.
1458354,Beaver Street Fisheries Inc.
1460380,Beaver Street Fisheries Inc.
1457661,Beaver Street Fisheries Inc.
1457628,Beaver Street Fisheries Inc.
1460325,Beaver Street Fisheries Inc.
1458204,Beaver Street Fisheries Inc.
1459873,Beaver Street Fisheries Inc.
1460028,Beaver Street Fisheries Inc.
1458860,Beaver Street Fisheries Inc.
1460453,Beaver Street Fisheries Inc.
1459604,Beaver Street Fisheries Inc.
1457940,Beaver Street Fisheries Inc.
1460009,Beaver Street Fisheries Inc.
1990929,Con Yeager Co. Inc.
614390,
614478,
614280,
614512,
2336548,The Father's Table
2336121,The Father's Table
550878,TARGET
2336131,POLAR BEVERAGES
2336491,POLAR BEVERAGES
2336582,POLAR BEVERAGES
2336355,POLAR BEVERAGES
2336677,POLAR BEVERAGES
2336587,POLAR BEVERAGES
2335978,POLAR BEVERAGES
2336340,POLAR BEVERAGES
2335785,POLAR BEVERAGES
2336614,POLAR BEVERAGES
2336059,POLAR BEVERAGES
2336414,POLAR BEVERAGES
2336008,POLAR BEVERAGES
2336156,POLAR BEVERAGES
2335903,POLAR BEVERAGES
2336087,POLAR BEVERAGES
2336273,POLAR BEVERAGES
2335932,POLAR BEVERAGES
2336181,POLAR BEVERAGES
2336475,POLAR BEVERAGES
2336189,POLAR BEVERAGES
2336665,POLAR BEVERAGES
2335949,POLAR BEVERAGES
2336681,POLAR BEVERAGES
2336416,POLAR BEVERAGES
2336621,POLAR BEVERAGES
2336401,POLAR BEVERAGES
2336085,POLAR BEVERAGES
2336084,POLAR BEVERAGES
2336440,POLAR BEVERAGES
2336540,POLAR BEVERAGES
2336123,POLAR BEVERAGES
2336041,POLAR BEVERAGES
2336205,POLAR BEVERAGES
2336508,POLAR BEVERAGES
2336011,POLAR BEVERAGES
2336020,POLAR BEVERAGES
2336124,POLAR BEVERAGES
2336326,POLAR BEVERAGES
1460669,Beaver Street Fisheries Inc.
2336300,POLAR BEVERAGES
2336684,POLAR BEVERAGES
2336232,POLAR BEVERAGES
2336470,POLAR BEVERAGES
2336263,POLAR BEVERAGES
2335849,POLAR BEVERAGES
2336518,POLAR BEVERAGES
2336567,POLAR BEVERAGES
2336244,POLAR BEVERAGES
2335879,POLAR BEVERAGES
2336623,POLAR BEVERAGES
2336597,POLAR BEVERAGES
2336314,POLAR BEVERAGES
2336125,POLAR BEVERAGES
2336574,POLAR BEVERAGES
2336095,POLAR BEVERAGES
2335813,POLAR BEVERAGES
2335854,POLAR BEVERAGES
2336365,POLAR BEVERAGES
2335859,POLAR BEVERAGES
2336310,POLAR BEVERAGES
2336646,POLAR BEVERAGES
2336191,POLAR BEVERAGES
2335867,POLAR BEVERAGES
2336110,POLAR BEVERAGES
2335799,POLAR BEVERAGES
2336603,POLAR BEVERAGES
2336058,POLAR BEVERAGES
2336577,POLAR BEVERAGES
2336802,POLAR BEVERAGES
2336174,POLAR BEVERAGES
2336431,POLAR BEVERAGES
2336127,POLAR BEVERAGES
2336318,POLAR BEVERAGES
2158899,"Genji, Inc."
2158904,"Genji, Inc."
2158886,"Genji, Inc."
1967967,"Genji, Inc."
2158912,"Genji, Inc."
2327394,"Genji, Inc."
1967969,"Genji, Inc."
2158902,"Genji, Inc."
2158898,"Genji, Inc."
2158880,"Genji, Inc."
2140793,"Genji, Inc."
1972248,"Genji, Inc."
2327399,"Genji, Inc."
2158903,"Genji, Inc."
2153260,"Genji, Inc."
2270438,"Genji, Inc."
2327395,"Genji, Inc."
2158881,"Genji, Inc."
2158882,"Genji, Inc."
2267415,"Genji, Inc."
2158900,"Genji, Inc."
2158885,"Genji, Inc."
1971170,"Genji, Inc."
2327397,"Genji, Inc."
2158906,"Genji, Inc."
2158910,"Genji, Inc."
2327398,"Genji, Inc."
1967950,"Genji, Inc."
1968027,"Genji, Inc."
1972276,"Genji, Inc."
1956728,"Bob's Red Mill Natural Foods, Inc."
1977324,"Bob's Red Mill Natural Foods, Inc."
2165496,Glencourt Inc.
2064857,Entertainment Production House Inc.
1460056,Beaver Street Fisheries Inc.
1460620,Beaver Street Fisheries Inc.
1459279,Beaver Street Fisheries Inc.
1457174,Beaver Street Fisheries Inc.
2025900,Mi Costenita Food Dist.
614480,
614504,
614434,
614232,
614428,
532939,THE PHILLY STEAK
1913547,"Wegmans Food Markets, Inc. "
2190833,BJ's Wholesale Club / Corporate Brands
2025699,"The Hain Celestial Group, Inc."
1886333,"Ahold USA, Inc. "
1458463,Beaver Street Fisheries Inc.
1958240,"U-Seven Enterprises, Ltd."
614276,
614510,
1920167,"Ruby Jewel, LLC"
1459588,Beaver Street Fisheries Inc.
1803648,"UniWell Laboratories, LLC"
1965834,Sargento Foods Inc
1458243,Beaver Street Fisheries Inc.
1460277,Beaver Street Fisheries Inc.
1459631,Beaver Street Fisheries Inc.
1459118,Beaver Street Fisheries Inc.
1459253,Beaver Street Fisheries Inc.
1457362,Beaver Street Fisheries Inc.
1460507,Beaver Street Fisheries Inc.
1458572,Beaver Street Fisheries Inc.
1458003,Beaver Street Fisheries Inc.
1457860,Beaver Street Fisheries Inc.
1459136,Beaver Street Fisheries Inc.
614306,
614572,
614592,
1864957,N.K. Hurst Company
1995413,Smart & Final Iris Corporation
614338,
2373860,"Safeway, Inc."
2373748,"Safeway, Inc."
2110912,"Pepperidge Farm, Inc."
1920132,"ThinCare International, LLC"
2091736,Entertainment Production House Inc.
1949828,"Prairie Farms Dairy, Inc."
1969303,"World Finer Foods, Inc."
1928301,Blackhills Barbeque Sauce
1928300,Blackhills Barbeque Sauce
1928297,Blackhills Barbeque Sauce
1896990,Blackhills Barbeque Sauce
2030848,Riviana Foods Inc.
2244639,"Hy-Vee, Inc."
2241667,"Hy-Vee, Inc."
2070085,Riviana Foods Inc.
2073956,"Hy-Vee, Inc."
1458686,Lund Food Holdings Inc. - Lunds & Byerly's
1457667,Beaver Street Fisheries Inc.
1458949,Beaver Street Fisheries Inc.
1458401,Beaver Street Fisheries Inc.
1460186,Beaver Street Fisheries Inc.
1458741,Pacific Coral Seafood
1459330,Beaver Street Fisheries Inc.
2257017,The Father's Table
2336120,The Father's Table
1868984,"Goya Foods, Inc. "
2104047,La Preferida Inc
2141285,"Supervalu, Inc."
1986867,Raley's
2140695,"Topco Associates, Inc."
1825630,Stater Bros. Markets Inc.
2110260,Raley's
1818009,"Western Family Foods, Inc."
2163531,"Prana Imports, Inc."
2248016,Nash Finch Company
2089900,The Kroger Co.
1913437,Hannaford Bros. Co.
1905948,Target Stores
2236385,Nardone Brothers Baking Co.  Inc.
2162614,Pan-O-Gold Baking Co.
1918509,"Rje Trade International, Inc."
1879307,"Domex, Inc."
1459026,Beaver Street Fisheries Inc.
2236523,Nardone Bros. Baking Co.
2120868,"Bimbo Bakeries USA, Inc."
2143393,Flanders Provision Company LLC
1960861,"Unified Grocers, Inc."
2023461,"The Federated Group, Inc."
1963337,Russell Stover Candies Inc.
2236446,Nardone Brothers Baking Co.  Inc.
2236279,Nardone Brothers Baking Co.  Inc.
2236372,Nardone Brothers Baking Co.  Inc.
2236291,Nardone Brothers Baking Co.  Inc.
2236333,Nardone Bros. Baking Co.
2236238,Nardone Brothers Baking Co.
2236487,Nardone Brothers Baking Co.
2236278,Nardone Brothers Baking Co.  Inc.
2236534,Nardone Brothers Baking Co.  Inc.
2236501,Nardone Brothers Baking Co.  Inc.
2236451,Nardone Brothers Baking Co.  Inc.
2236320,Nardone Brothers Baking Co.  Inc.
2236503,Nardone Brothers Baking Co.  Inc.
2236530,Nardone Brothers Baking Co.  Inc.
2336514,Nardone Brothers Baking Co.
2236236,Nardone Brothers Baking Co.  Inc.
2236585,Nardone Brothers Baking Co.  Inc.
2236648,Nardone Brothers Baking Co.  Inc.
2236676,Nardone Brothers Baking Co.  Inc.
2236548,Nardone Brothers Baking Co.  Inc.
2236441,Nardone Brothers Baking Co.
2031786,Randolph Packing Company
2374061,Target Stores
1458815,Pepsico Inc.
1459230,Pepsico Inc.
2336217,POLAR BEVERAGES
2335941,POLAR BEVERAGES
2336408,POLAR BEVERAGES
2336476,POLAR BEVERAGES
2336130,POLAR BEVERAGES
2336055,POLAR BEVERAGES
2336531,POLAR BEVERAGES
2335831,POLAR BEVERAGES
1457543,Beaver Street Fisheries Inc.
1459031,Beaver Street Fisheries Inc.
1459452,Beaver Street Fisheries Inc.
2157117,Eastern Fish Company LLC
1458570,Beaver Street Fisheries Inc.
1458654,Beaver Street Fisheries Inc.
1458845,Beaver Street Fisheries Inc.
1458087,Beaver Street Fisheries Inc.
1460010,Beaver Street Fisheries Inc.
1457402,Beaver Street Fisheries Inc.
1457277,Beaver Street Fisheries Inc.
1459831,Beaver Street Fisheries Inc.
1460063,Beaver Street Fisheries Inc.
1458437,Beaver Street Fisheries Inc.
1459844,Beaver Street Fisheries Inc.
1458444,Beaver Street Fisheries Inc.
1459745,Beaver Street Fisheries Inc.
1459184,Beaver Street Fisheries Inc.
1459217,Beaver Street Fisheries Inc.
1460089,Beaver Street Fisheries Inc.
1457403,Beaver Street Fisheries Inc.
1459172,Beaver Street Fisheries Inc.
1460458,Beaver Street Fisheries Inc.
1458827,Beaver Street Fisheries Inc.
1458772,Beaver Street Fisheries Inc.
2113229,Harbor Seafood Inc
1457817,Beaver Street Fisheries Inc.
1459102,Beaver Street Fisheries Inc.
1460154,Beaver Street Fisheries Inc.
1457560,Beaver Street Fisheries Inc.
1457837,Beaver Street Fisheries Inc.
1458430,Beaver Street Fisheries Inc.
1459474,Beaver Street Fisheries Inc.
1458550,Beaver Street Fisheries Inc.
1457371,Beaver Street Fisheries Inc.
1460219,Tops Markets LLC
1459094,Beaver Street Fisheries Inc.
765780,Beaver Street Fisheries Inc.
1457586,Beaver Street Fisheries Inc.
1458722,Tops Markets LLC
1998733,Eastern Fish Company LLC
1457791,Beaver Street Fisheries Inc.
1458538,Beaver Street Fisheries Inc.
1458991,Beaver Street Fisheries Inc.
1460205,Beaver Street Fisheries Inc.
2235162,Bake Crafters Food Company
2235244,Bake Crafters Food Company
2236257,Nardone Brothers Baking Co.
1458781,Beaver Street Fisheries Inc.
1460655,Beaver Street Fisheries Inc.
2236299,Nardone Brothers Baking Co.  Inc.
1457892,Pepsico Inc.
2289164,"ThinCare International, LLC"
2335857,POLAR BEVERAGES
2336625,POLAR BEVERAGES
2335780,POLAR BEVERAGES
2336599,POLAR BEVERAGES
2335798,POLAR BEVERAGES
2335889,POLAR BEVERAGES
2336412,POLAR BEVERAGES
2336692,POLAR BEVERAGES
2336666,POLAR BEVERAGES
2064105,"Ole Mexican Foods, Inc."
2285192,Tennessee Bun Company
1865384,Storck USA LP
2022257,Family Dollar Stores Inc.
2116388,"Bimbo Bakeries USA, Inc."
1662508,Wilcox Farms Inc.
1915934,Family Dollar Stores Inc.
1458362,Beaver Street Fisheries Inc.
2013848,"18 Rabbits, Inc."
1965808,Sargento Foods Inc
1459202,Beaver Street Fisheries Inc.
2317075,180 DEGREES LIMITED
614186,
614590,
1879740,"180 Snacks, Inc. "
1866455,"180 Snacks, Inc. "
1874068,"180 Snacks, Inc. "
1879737,"180 Snacks, Inc. "
1875612,"180 Snacks, Inc. "
2289661,"180 Snacks, Inc. "
1866469,"180 Snacks, Inc. "
1875613,"180 Snacks, Inc. "
2235246,Bake Crafters Food Company
2235169,Bake Crafters Food Company
1929217,"PB2 Foods, Inc."
2103233,F. X. Matt Brewing Co.
1984808,"John B. Sanfilippo & Son, Inc."
615106,
2071142,Glencourt Inc.
614248,
614500,
614462,
614364,
614408,
614300,
614426,
614372,
614340,
614484,
614174,
614516,
2246458,"Hy-Vee, Inc."
2023904,"Schnuck Markets, Inc."
1861539,"Schnuck Markets, Inc."
1861549,"Schnuck Markets, Inc."
1861526,"Schnuck Markets, Inc."
2235279,Bake Crafters Food Company
2234764,Gordon Food Service
2336533,POLAR BEVERAGES
2336598,POLAR BEVERAGES
2336359,POLAR BEVERAGES
2336277,POLAR BEVERAGES
2336709,POLAR BEVERAGES
2336183,POLAR BEVERAGES
2336290,POLAR BEVERAGES
2336713,POLAR BEVERAGES
2336219,POLAR BEVERAGES
2336264,POLAR BEVERAGES
2336323,POLAR BEVERAGES
2335891,POLAR BEVERAGES
2336505,POLAR BEVERAGES
2336358,POLAR BEVERAGES
2336520,POLAR BEVERAGES
2336661,POLAR BEVERAGES
2335992,POLAR BEVERAGES
2336180,POLAR BEVERAGES
2336631,POLAR BEVERAGES
2336115,POLAR BEVERAGES
2336278,POLAR BEVERAGES
2336722,POLAR BEVERAGES
2336166,POLAR BEVERAGES
2335861,POLAR BEVERAGES
2336266,POLAR BEVERAGES
2336132,POLAR BEVERAGES
2336466,POLAR BEVERAGES
2335954,POLAR BEVERAGES
2335995,POLAR BEVERAGES
2336136,POLAR BEVERAGES
2336338,POLAR BEVERAGES
2336559,POLAR BEVERAGES
2335845,POLAR BEVERAGES
2336046,POLAR BEVERAGES
2336353,POLAR BEVERAGES
2335842,POLAR BEVERAGES
2336214,POLAR BEVERAGES
2336271,POLAR BEVERAGES
2336478,POLAR BEVERAGES
2336576,POLAR BEVERAGES
2336435,POLAR BEVERAGES
2336530,POLAR BEVERAGES
2336208,POLAR BEVERAGES
2336452,POLAR BEVERAGES
2336350,POLAR BEVERAGES
2336279,POLAR BEVERAGES
2336270,POLAR BEVERAGES
2335993,POLAR BEVERAGES
2336519,POLAR BEVERAGES
2336267,POLAR BEVERAGES
2336565,POLAR BEVERAGES
2336163,POLAR BEVERAGES
2335834,POLAR BEVERAGES
2336080,POLAR BEVERAGES
2336038,POLAR BEVERAGES
2336479,POLAR BEVERAGES
2335991,POLAR BEVERAGES
2336380,POLAR BEVERAGES
2336724,POLAR BEVERAGES
2336662,POLAR BEVERAGES
2336461,POLAR BEVERAGES
2336215,POLAR BEVERAGES
2335918,POLAR BEVERAGES
2337205,POLAR BEVERAGES
2336216,POLAR BEVERAGES
2336618,POLAR BEVERAGES
2336667,POLAR BEVERAGES
2336420,POLAR BEVERAGES
2336176,POLAR BEVERAGES
2335940,POLAR BEVERAGES
2336146,POLAR BEVERAGES
2336703,POLAR BEVERAGES
2364008,LINK SNACKS INC.
1999286,Stater Bros. Markets Inc.
2370581,Brakebush Brothers
2272250,"Swiss-American, Inc."
2050080,Shamrock Foods Company
2268765,"That's It Nutrition, LLC "
2176797,Hormel Foods Corporation 
2271676,"Bendiner Technologies, LLC"
1960228,"Bendiner Technologies, LLC"
2147074,The Real Good Food Company LLC
1960332,Sargento Foods Inc
2020748,"Weis Markets, Inc."
2340638,Wakefern Food Corporation
1942176,Sargento Foods Inc
1636488,Kraft Heinz Foods Company
1916979,Arden's Garden the Juice Market Inc.
1918453,"Unified Grocers, Inc."
1813529,"Identity Toys, Inc."
2120166,"Bimbo Bakeries USA, Inc."
1912866,Mexican General Merchandise
1932588,Jones Dairy Farm
1967187,"Eggland's Best, Inc."
2175163,"R. W. Sauder, Inc."
577775,OCEAN MIST FARMS
1728658,The Hershey Company
2165683,The Kroger Co.
2072111,"Dean's Cake House, Inc."
1884533,Tristar International Ltd.
2072112,"Dean's Cake House, Inc."
2104763,Nestle USA Inc.
1978505,Candyco LLC 
2094914,Jo's Candies LLC
1871042,Desert Pepper Trading Co.
1930386,Jones Dairy Farm
2337449,LINK SNACKS INC.
1458939,Beaver Street Fisheries Inc.
1146533,Williams Sausage
1459211,Beaver Street Fisheries Inc.
1146335,Williams Sausage
1457563,Beaver Street Fisheries Inc.
2371126,Daily's® Premium Meats LLC
2370632,Daily's® Premium Meats LLC
2370661,Daily's® Premium Meats LLC
1642865,The Hershey Company
525753,REESE'S
2069013,PEEPS & Company
542243,HARVEST
1932946,Quinn Foods LLC
484106,FRESH & EASY
2055877,Merchants Distributors Inc.
1905021,"Bay Valley Foods, LLC"
1973611,"Wegmans Food Markets, Inc. "
2088222,Mars Chocolate North America LLC
1918146,Mars Chocolate North America LLC
2121466,2 Towns Ciderhouse
2293321,Red Apple Cheese LLC
1874157,"Finlay Extracts & Ingredients USA, Inc."
2175854,"Alabama's Organic Dairy Products, LLC"
2083033,Borden Dairy Company
2062193,The Kroger Co.
2302175,"United Dairy, Inc."
2118771,Karoun Dairies Inc.
2063028,"Rutter Bros. Dairy, Inc."
1891713,Borden Dairy Company
2246163,"Topco Associates, Inc."
1996845,Defense Commissary Agency
2161380,"Publix Super Markets, Inc."
1863072,"Darigold, Inc. "
1514753,Kraft Heinz Foods Company
2038044,Daisy Brand
2038040,Daisy Brand
2268793,Daisy Brand
2155369,Daisy Brand
1863119,"Darigold, Inc. "
2310643,Ingles Markets Inc.
2369930,"Meijer, Inc."
1885675,"Wal-Mart Stores, Inc."
2245626,"Topco Associates, Inc."
2246385,"Topco Associates, Inc."
2375095,Lake Ventures LLC
2054877,"Topco Associates, Inc."
2309705,The Kroger Co.
2338483,"Wal-Mart Stores, Inc."
2338643,"Wal-Mart Stores, Inc."
2122371,"Topco Associates, Inc."
2339325,"Wal-Mart Stores, Inc."
2339302,"Wal-Mart Stores, Inc."
2285290,"Meijer, Inc."
2112673,"Meijer, Inc."
2076841,Hato Potrero Farm Inc.
2092049,Hato Potrero Farm Inc.
2092050,Hato Potrero Farm Inc.
2210501,Hato Potrero Farm Inc.
1918660,Kemps LLC 
2209637,Kraft Heinz Foods Company
2079208,Kemps LLC 
2210176,"Wal-Mart Stores, Inc."
1999011,"Safeway, Inc."
2210055,Kraft Heinz Foods Company
2157775,Kemps LLC 
2068914,Kemps LLC 
2095510,Franklin Foods
2209700,Kraft Heinz Foods Company
1869431,"Danone US, LLC"
2118776,Karoun Dairies Inc.
2118773,Karoun Dairies Inc.
2076839,Hato Potrero Farm Inc.
2076838,Hato Potrero Farm Inc.
2303730,"New Seasons Market, LLC"
1954790,"Whole Foods Market, Inc."
2021304,"Delhaize America, Inc."
2128280,Aldi Inc.
1592926,Kraft Heinz Foods Company
2210853,Kraft Heinz Foods Company
2100598,Brookshire Grocery Company
2079007,Super Store Industries
2069279,Cooperative Regions of Organic Producer Pools
2092656,Shamrock Foods Company
2129612,Super Store Industries
2070393,The Kroger Co.
2269535,Wakefern Food Corporation
2212402,Kraft Heinz Foods Company
1592894,Kraft Heinz Foods Company
1922265,Stater Bros. Markets Inc.
1894454,"Commonwealth Dairy, LLC"
1959406,Distillery 291
1855113,"Saputo Dairy Foods USA, LLC"
2311481,"DFA Dairy Brands, LLC"
1477725,Kraft Heinz Foods Company
1464421,Kraft Heinz Foods Company
2340536,"Safeway, Inc."
571170,"Topco Associates, Inc."
2106484,"Tops Markets, LLC"
2315897,"Whole Foods Market, Inc."
2266420,"7-Eleven, Inc."
2326529,Smart & Final Iris Corporation
1125242,NOT A BRANDED ITEM
2078246,"Winn-Dixie Stores, Inc."
2284971,Dean Foods Company
2322441,"Safeway, Inc."
1904719,"Darigold, Inc. "
2096566,"Safeway, Inc."
2094540,"Whole Foods Market, Inc."
1142695,KNUDSEN
1948517,Tillamook County Creamery Association
2078464,"Supervalu, Inc."
2079681,"Quality Chekd Dairies, Inc."
2367597,Neutral LLC
2117180,Cooperative Regions of Organic Producer Pools
2294232,Elsinore Investments LLC
1938425,Gossner Foods Inc
1919671,The Kroger Co.
2243290,"Big Y Foods, Inc."
2327004,Snowville Creamery
2174178,Glencourt Inc.
1938421,Gossner Foods Inc
2080431,"Winco Foods, Inc."
2102060,"Supervalu, Inc."
2105785,"Supervalu, Inc."
1924957,"Supervalu, Inc."
2141379,"Supervalu, Inc."
2155740,Anderson Dairy Inc
1932372,"Schnuck Markets, Inc."
2135829,"Prairie Farms Dairy, Inc."
1924183,"Prairie Farms Dairy, Inc."
2155741,Anderson Dairy Inc
1931241,"Prairie Farms Dairy, Inc."
2092940,Anderson Erickson Dairy Co.
2082779,HP Hood LLC
1990592,BJ's Wholesale Club / Corporate Brands
2325786,"Wal-Mart Stores, Inc."
1904767,"Darigold, Inc. "
1977726,"Wegmans Food Markets, Inc. "
2144804,"Whole Foods Market, Inc."
1993383,"Fair Oaks Farms Brands, Inc."
2191430,"Safeway, Inc."
2063749,Five Acre Farms
2069298,"Lala U.S., Inc. "
1872476,The Kroger Co.
1872486,Dean Foods Company
1878916,Target Stores
1937969,Anderson Dairy Inc
1938558,"Danone US, LLC"
1930931,"Supervalu, Inc."
1908227,"Meijer, Inc."
1908367,"Wal-Mart Stores, Inc."
1905836,"Quality Chekd Dairies, Inc."
1905877,The a2 Milk Company
1900599,Elmhurst Milk & Cream Co.Inc.
1890925,Torshy Brand Food Inc
1914696,"Topo-Logic Systems, Inc."
1915386,Shamrock Foods Company
1925144,"Richfood, Inc."
1924956,"Supervalu, Inc."
1950493,The Kroger Co.
1970464,Target Stores
1970479,Target Stores
1971584,Borden Dairy Company
2040042,Dean Foods Company
2039201,Toft Dairy Inc.
1975295,"Whole Foods Market, Inc."
2053365,"Topco Associates, Inc."
2073672,Marva Maid Dairy
2100102,"Supervalu, Inc."
2109563,Dean Foods Company
2103310,Dean Foods Company
2104666,Superior Dairy Inc.
2106482,"Tops Markets, LLC"
2116757,"Foodtown, Inc."
2117056,Anderson Dairy Inc
2158077,"Darigold, Inc. "
2153658,"Whole Foods Market, Inc."
2122221,"Topco Associates, Inc."
2098012,The Kroger Co.
2082257,"ACF Organics, LLC"
2083854,"Prairie Farms Dairy, Inc."
2092941,Anderson Erickson Dairy Co.
2085552,"Meijer, Inc."
2079092,Borden Dairy Company
2069014,BJ's Wholesale Club / Corporate Brands
2172874,Dean Foods Company
2180318,"NDSM HOLDINGS, LLC"
2195095,"DFA Dairy Brands, LLC"
2191785,"DFA Dairy Brands, LLC"
2192866,BJ's Wholesale Club / Corporate Brands
2265955,"DFA Dairy Brands, LLC"
2266232,Mt. Shasta Naturals
2249157,"Topco Associates, Inc."
2250260,"Tops Markets, LLC"
2268160,Straus Family Creamery
2268251,"Associated Wholesale Grocers, Inc."
2329362,"Upstate Niagara Cooperative, Inc."
2320291,"Darigold, Inc. "
2369184,"Safeway, Inc."
2281819,"Supervalu, Inc."
2286462,Bi-Lo Inc.
2275222,Superior-Dairy Fresh Milk Co
2278688,"Fareway Stores, Inc."
2275897,"Brookshire Brothers, Ltd"
2297551,Kemps LLC 
2300049,Hiland Dairy Inc.
2303580,"NDSM HOLDINGS, LLC"
2309496,"Nutricin, Inc."
2310141,"Mayfield Dairy Farms, Inc."
2311099,"Borden, Inc."
2292647,"United Dairy, Inc."
2293991,Akpharma Inc.
1915637,Anderson Erickson Dairy Co.
1916013,Bi-Lo Inc.
1916706,"Whole Foods Market, Inc."
1916717,"Whole Foods Market, Inc."
1908873,"DFA Dairy Brands, LLC"
1909167,GS1 Mexico
1904718,"Darigold, Inc. "
1900151,"Supervalu, Inc."
1924952,"Supervalu, Inc."
1926188,Farmland Fresh Dairies
1976853,Stonyfield Farm Inc
1970476,Target Stores
1959802,Aldi Inc.
1960601,Driftwood Dairy
1972404,"Associated Wholesale Grocers, Inc."
1968570,"Supervalu, Inc."
1994822,"7-Eleven, Inc."
1983943,"Lactalis American Group, Inc. "
1984375,Akpharma Inc.
1985431,HP Hood LLC
1963076,"Supervalu, Inc."
1992310,The Kroger Co.
2078664,Harris-Teeter Inc.
2079225,Target Stores
2077042,Akpharma Inc.
2094345,"Whole Foods Market, Inc."
2106182,"Topco Associates, Inc."
2106816,Kemps LLC 
2178964,"DFA Dairy Brands, LLC"
2179707,"Borden, Inc."
2179906,"DFA Dairy Brands, LLC"
2173039,Shamrock Foods Company
2176216,"DFA Dairy Brands, LLC"
2181462,"Fareway Stores, Inc."
2181940,Byrne Dairy Inc.
2040020,The Kroger Co.
2194905,Springbrook Farms Inc
2195614,"DFA Dairy Brands, LLC"
2137656,Mars Chocolate North America LLC
2146957,"Topco Associates, Inc."
2136844,"Topco Associates, Inc."
2062317,Chester Dairy Company
2062450,Turkey Hill Dairy Inc.
2062792,Dean Foods Company
2063025,"Rutter Bros. Dairy, Inc."
2079729,"Quality Chekd Dairies, Inc."
2082855,"Prairie Farms Dairy, Inc."
2085776,"Topco Associates, Inc."
2158176,Kemps LLC 
2265946,"DFA Dairy Brands, LLC"
2267086,"Whole Foods Market, Inc."
2276467,Rockview Dairies Inc.
2315877,The Kroger Co.
2320314,Anderson Dairy Inc
2368766,"Associated Wholesale Grocers, Inc."
2372903,Wakefern Food Corporation
2373211,Wakefern Food Corporation
2377911,Wakefern Food Corporation
1820249,"Western Family Foods, Inc."
1932140,Akpharma Inc.
1932240,Kemps LLC 
1932371,"Schnuck Markets, Inc."
1939606,"Danone US, LLC"
1930772,"Meijer, Inc."
1913164,Torshy Brand Food Inc
1910325,"Lala U.S., Inc. "
1908865,Borden Dairy Company
1924602,"Wal-Mart Stores, Inc."
1924946,"Supervalu, Inc."
1890927,Torshy Brand Food Inc
1882798,"Whole Foods Market, Inc."
1900273,Kemps LLC 
1904180,HP Hood LLC
1960600,Driftwood Dairy
2053353,"Topco Associates, Inc."
2039764,"Guernsey Dairy Stores, Inc."
2039765,"Guernsey Dairy Stores, Inc."
2040027,The Kroger Co.
2077980,"Darigold, Inc. "
2078050,"Darigold, Inc. "
2083387,"DFA Dairy Brands, LLC"
1973046,The a2 Milk Company
2073108,"Big Y Foods, Inc."
2074366,Cream-O-Land Dairy
